CMDLINE python stereo3d_with_matrix.py --matrix_path D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.gem --tissue_mask D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.mask --record_sheet D:\stereo3d_data\demo\Drosophila_melanogaster_demo\E-ST20220923002_slice_records_E14_16.xlsx --output D:\stereo3d_data\demo\Drosophila_melanogaster_demo\result_speed_test
MEM 458.097656 1764644251.9314
MEM 463.449219 1764644252.0394
MEM 459.632812 1764644252.1484
MEM 459.632812 1764644252.2565
MEM 459.632812 1764644252.3653
MEM 459.632812 1764644252.4743
MEM 459.632812 1764644252.5823
MEM 459.632812 1764644252.6913
MEM 459.910156 1764644252.8003
MEM 462.363281 1764644252.9083
MEM 464.500000 1764644253.0173
MEM 470.023438 1764644253.1253
MEM 472.476562 1764644253.2343
MEM 472.476562 1764644253.3423
MEM 472.476562 1764644253.4513
MEM 474.402344 1764644253.5593
MEM 473.433594 1764644253.6693
MEM 472.476562 1764644253.7773
MEM 472.476562 1764644253.8883
MEM 472.476562 1764644253.9953
MEM 476.605469 1764644254.1043
MEM 472.562500 1764644254.2123
MEM 475.285156 1764644254.3203
MEM 473.363281 1764644254.4293
MEM 473.417969 1764644254.5383
MEM 473.417969 1764644254.6483
MEM 473.417969 1764644254.7563
MEM 473.417969 1764644254.8654
MEM 473.417969 1764644254.9754
MEM 473.417969 1764644255.0834
MEM 473.417969 1764644255.1924
MEM 473.417969 1764644255.2994
MEM 473.417969 1764644255.4094
MEM 473.417969 1764644255.5174
MEM 473.417969 1764644255.6274
MEM 473.417969 1764644255.7344
MEM 473.417969 1764644255.8444
